PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2013_NEVADA,NEVADA,2013,4707.0,35073.0,33827.0,34541.0,31450.0,278662.0,132564.0,415933.0
2013_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2013,3464.0,11615.0,13953.0,14690.0,14140.0,111854.0,59377.0,174695.0
2013_NEW_JERSEY,NEW_JERSEY,2013,36024.0,92017.0,98832.0,99950.0,95646.0,792008.0,399391.0,1227423.0
2013_NEW_MEXICO,NEW_MEXICO,2013,7865.0,27368.0,25597.0,25062.0,20133.0,206295.0,97716.0,311876.0
2013_NEW_YORK,NEW_YORK,2013,48968.0,201930.0,196988.0,203267.0,190081.0,1607001.0,820326.0,2476295.0
2013_NORTH_CAROLINA,NORTH_CAROLINA,2013,30978.0,122209.0,108034.0,117965.0,96453.0,936407.0,441263.0,1408648.0
2013_NORTH_DAKOTA,NORTH_DAKOTA,2013,2054.0,8822.0,7824.0,7352.0,7389.0,62651.0,30420.0,95125.0
2013_OHIO,OHIO,2013,28477.0,131003.0,128668.0,135042.0,114607.0,1049020.0,515611.0,1593108.0
2013_OKLAHOMA,OKLAHOMA,2013,42770.0,54923.0,49603.0,48583.0,39498.0,402398.0,179811.0,624979.0
2013_OREGON,OREGON,2013,25902.0,42728.0,42858.0,43522.0,47075.0,345775.0,178595.0,550272.0
2013_PENNSYLVANIA,PENNSYLVANIA,2013,8499.0,129360.0,132216.0,137287.0,135583.0,1063310.0,554067.0,1625876.0
2013_RHODE_ISLAND,RHODE_ISLAND,2013,2242.0,10490.0,11037.0,10293.0,10403.0,86006.0,43270.0,131518.0
2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013,24295.0,58226.0,54672.0,56762.0,44624.0,451301.0,211835.0,687431.0
2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013,2865.0,11898.0,9842.0,9531.0,8485.0,79488.0,36639.0,118992.0
2013_TENNESSEE,TENNESSEE,2013,25756.0,78601.0,74401.0,74909.0,65854.0,605311.0,283888.0,914955.0
2013_TEXAS,TEXAS,2013,248150.0,391731.0,383586.0,379786.0,309069.0,3102385.0,1411436.0,4761971.0
2013_UTAH,UTAH,2013,12373.0,50386.0,49041.0,46409.0,41327.0,388573.0,174129.0,575075.0
2013_VERMONT,VERMONT,2013,5667.0,6215.0,6159.0,6332.0,6545.0,49575.0,27233.0,82475.0
2013_VIRGINIA,VIRGINIA,2013,33166.0,96058.0,95625.0,95778.0,88709.0,767349.0,377252.0,1177767.0
2013_WASHINGTON,WASHINGTON,2013,11957.0,81559.0,78929.0,79953.0,84710.0,637352.0,328068.0,977377.0
2013_WEST_VIRGINIA,WEST_VIRGINIA,2013,15472.0,21541.0,20418.0,20634.0,18299.0,163988.0,79957.0,259417.0
2013_WISCONSIN,WISCONSIN,2013,56777.0,61522.0,61393.0,62721.0,66346.0,491376.0,264739.0,812892.0
2013_WYOMING,WYOMING,2013,514.0,8141.0,7086.0,6867.0,6176.0,57628.0,26449.0,84591.0
2013_BI,BI,2013,,,,,,,,
2013_AMERICAN_SAMOA,AMERICAN_SAMOA,2013,,,,,,,,
2013_DD,DD,2013,,,,,,,,
2013_GUAM,GUAM,2013,828.0,3113.0,2337.0,2364.0,1766.0,19360.0,10113.0,30301.0
2013_NORTHERN_MARIANA_ISLANDS,NORTHERN_MARIANA_ISLANDS,2013,462.0,544.0,750.0,814.0,656.0,6265.0,3298.0,10025.0
2013_PUERTO_RICO,PUERTO_RICO,2013,1410.0,27752.0,31076.0,34365.0,27374.0,256029.0,123860.0,381299.0
2013_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2013,,1167.0,1150.0,1071.0,1012.0,9116.0,4670.0,
1994_ALABAMA,ALABAMA,1994,9051.0,57723.0,56773.0,59165.0,41730.0,468472.0,201285.0,678808.0
1994_ALASKA,ALASKA,1994,2593.0,10309.0,10318.0,9503.0,7057.0,80817.0,33338.0,116748.0
1994_ARIZONA,ARIZONA,1994,3540.0,59545.0,60032.0,55334.0,40119.0,475475.0,194196.0,673211.0
1994_ARKANSAS,ARKANSAS,1994,1652.0,35620.0,34488.0,36437.0,27161.0,279964.0,127437.0,409053.0
1994_CALIFORNIA,CALIFORNIA,1994,66450.0,448237.0,426919.0,388561.0,285132.0,3372294.0,1421547.0,4860291.0
1994_COLORADO,COLORADO,1994,9853.0,48673.0,51877.0,49332.0,35464.0,410452.0,170200.0,590505.0
1994_CONNECTICUT,CONNECTICUT,1994,7601.0,43511.0,40737.0,35665.0,28640.0,319899.0,131181.0,458681.0
1994_DELAWARE,DELAWARE,1994,618.0,7523.0,8367.0,8563.0,5865.0,68678.0,29994.0,99290.0
1994_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1994,5508.0,7628.0,5783.0,5031.0,3203.0,46557.0,16950.0,69015.0
1994_FLORIDA,FLORIDA,1994,47993.0,172135.0,173297.0,155852.0,100720.0,1349538.0,541522.0,1939053.0
1994_GEORGIA,GEORGIA,1994,12859.0,108398.0,101054.0,98982.0,64606.0,813393.0,336298.0,1162550.0
1994_HAWAII,HAWAII,1994,631.0,15678.0,14572.0,13592.0,10473.0,117320.0,50083.0,168034.0
1994_IDAHO,IDAHO,1994,1501.0,17260.0,18361.0,19680.0,15780.0,150126.0,71561.0,223188.0
1994_ILLINOIS,ILLINOIS,1994,42938.0,146314.0,143030.0,135134.0,109360.0,1123470.0,513525.0,1679933.0
1994_INDIANA,INDIANA,1994,4660.0,71594.0,72408.0,77799.0,62727.0,598843.0,286639.0,890142.0
1994_IOWA,IOWA,1994,5901.0,37402.0,36960.0,39039.0,34078.0,295436.0,147945.0,449282.0
1994_KANSAS,KANSAS,1994,2640.0,33445.0,36488.0,36757.0,28811.0,290633.0,130730.0,424003.0
1994_KENTUCKY,KENTUCKY,1994,17934.0,44191.0,48233.0,50562.0,39482.0,396472.0,187132.0,601538.0
1994_LOUISIANA,LOUISIANA,1994,19292.0,60705.0,62461.0,57747.0,40666.0,491345.0,209228.0,719865.0
1994_MAINE,MAINE,1994,1006.0,16569.0,17397.0,16571.0,12534.0,136559.0,56145.0,193710.0
1994_MARYLAND,MARYLAND,1994,18834.0,62341.0,61982.0,57222.0,43223.0,493023.0,203853.0,715710.0
1994_MASSACHUSETTS,MASSACHUSETTS,1994,13982.0,77777.0,71131.0,64097.0,51618.0,560406.0,235220.0,809608.0
1994_MICHIGAN,MICHIGAN,1994,4409.0,136353.0,123829.0,117380.0,88136.0,979403.0,424941.0,1408753.0
1994_MINNESOTA,MINNESOTA,1994,8060.0,62908.0,64605.0,64607.0,55982.0,510458.0,240267.0,758785.0
1994_MISSISSIPPI,MISSISSIPPI,1994,1146.0,38528.0,38606.0,39970.0,26436.0,316885.0,132372.0,450403.0
1994_MISSOURI,MISSOURI,1994,16002.0,66607.0,68457.0,66025.0,52654.0,538847.0,247769.0,802618.0
1994_MONTANA,MONTANA,1994,483.0,11820.0,13009.0,13229.0,10681.0,103962.0,47424.0,151869.0
1994_NEBRASKA,NEBRASKA,1994,3985.0,21752.0,22144.0,23037.0,19144.0,177318.0,84045.0,265348.0
1994_NEVADA,NEVADA,1994,1424.0,20462.0,20573.0,18881.0,13659.0,162776.0,65393.0,229593.0
1994_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1994,1210.0,8325.0,16352.0,14926.0,10919.0,128771.0,50417.0,180398.0
1994_NEW_JERSEY,NEW_JERSEY,1994,10283.0,92316.0,87374.0,80901.0,65662.0,701250.0,292484.0,1004017.0
1994_NEW_MEXICO,NEW_MEXICO,1994,4174.0,24055.0,24294.0,25443.0,16925.0,200939.0,89471.0,294584.0
1994_NEW_YORK,NEW_YORK,1994,32227.0,212239.0,202024.0,191181.0,144139.0,1627846.0,746836.0,2406909.0
1994_NORTH_CAROLINA,NORTH_CAROLINA,1994,8949.0,97508.0,89492.0,86344.0,62324.0,718414.0,309304.0,1036667.0
1994_NORTH_DAKOTA,NORTH_DAKOTA,1994,639.0,8677.0,9236.0,9694.0,8418.0,74103.0,35869.0,110611.0
1994_OHIO,OHIO,1994,17505.0,141284.0,136834.0,142132.0,112266.0,1131983.0,519001.0,1668489.0
1994_OKLAHOMA,OKLAHOMA,1994,5367.0,46355.0,47929.0,47149.0,35899.0,389564.0,166593.0,561524.0
1994_OREGON,OREGON,1994,1069.0,38930.0,41739.0,40473.0,33356.0,330390.0,149412.0,480871.0
1994_PENNSYLVANIA,PENNSYLVANIA,1994,3583.0,132132.0,135061.0,132994.0,109673.0,1092188.0,507639.0,1603410.0
1994_RHODE_ISLAND,RHODE_ISLAND,1994,469.0,10701.0,11549.0,10747.0,8440.0,93820.0,39416.0,133705.0
1994_SOUTH_CAROLINA,SOUTH_CAROLINA,1994,7972.0,46859.0,51268.0,50799.0,35376.0,414019.0,179875.0,601866.0
1994_SOUTH_DAKOTA,SOUTH_DAKOTA,1994,1244.0,10618.0,11116.0,11604.0,8925.0,89065.0,41356.0,131665.0
1994_TENNESSEE,TENNESSEE,1994,10831.0,71413.0,67339.0,65598.0,49401.0,540994.0,240821.0,792646.0
1994_TEXAS,TEXAS,1994,128736.0,272065.0,291604.0,281109.0,183737.0,2319822.0,956548.0,3405106.0
1994_UTAH,UTAH,1994,3273.0,33750.0,34837.0,37519.0,33337.0,285725.0,141989.0,430987.0
1994_VERMONT,VERMONT,1994,1903.0,8040.0,8396.0,7826.0,6458.0,65647.0,28431.0,95981.0
1994_VIRGINIA,VIRGINIA,1994,3115.0,85160.0,84103.0,79929.0,62899.0,658683.0,286381.0,948179.0
1994_WASHINGTON,WASHINGTON,1994,6155.0,71637.0,75299.0,72982.0,58150.0,595315.0,265207.0,866677.0
1994_WEST_VIRGINIA,WEST_VIRGINIA,1994,2754.0,22377.0,22236.0,25200.0,22058.0,186027.0,96270.0,285051.0
1994_WISCONSIN,WISCONSIN,1994,18531.0,61898.0,65996.0,65790.0,57407.0,520786.0,259366.0,798683.0
1994_WYOMING,WYOMING,1994,,6929.0,7982.0,8203.0,6642.0,63201.0,30184.0,
1994_AMERICAN_SAMOA,AMERICAN_SAMOA,1994,1570.0,1126.0,1071.0,903.0,746.0,8358.0,3329.0,13257.0
1994_GUAM,GUAM,1994,465.0,2931.0,2587.0,2275.0,1262.0,20791.0,7989.0,29245.0
1994_MARIANAS,MARIANAS,1994,510.0,556.0,681.0,550.0,406.0,5493.0,1870.0,7873.0
1994_PUERTO_RICO,PUERTO_RICO,1994,143.0,39962.0,50311.0,49774.0,32935.0,405858.0,161203.0,567204.0
1994_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1994,,1487.0,1745.0,1585.0,1140.0,14329.0,5838.0,
2011_ALABAMA,ALABAMA,2011,8282.0,57602.0,56491.0,57919.0,49510.0,461122.0,217615.0,687019.0
2011_ALASKA,ALASKA,2011,2755.0,10453.0,9667.0,9527.0,9918.0,78849.0,39110.0,120714.0
2011_ARIZONA,ARIZONA,2011,8860.0,84433.0,82566.0,81294.0,81179.0,665998.0,320807.0,995665.0
2011_ARKANSAS,ARKANSAS,2011,14466.0,37305.0,36662.0,36339.0,30441.0,293926.0,136959.0,445351.0
2011_CALIFORNIA,CALIFORNIA,2011,73630.0,488070.0,462082.0,467626.0,494144.0,3742708.0,1977069.0,5793407.0
2011_COLORADO,COLORADO,2011,31091.0,66361.0,64560.0,61156.0,61398.0,513402.0,243411.0,787904.0
2011_CONNECTICUT,CONNECTICUT,2011,16022.0,38840.0,40138.0,42511.0,40677.0,328515.0,171060.0,515597.0
2011_DELAWARE,DELAWARE,2011,1402.0,10116.0,9691.0,9569.0,8570.0,79106.0,38322.0,118830.0
2011_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2011,10831.0,6358.0,4643.0,4328.0,3190.0,38259.0,17261.0,66351.0
2011_FLORIDA,FLORIDA,2011,54938.0,203302.0,195625.0,200378.0,174371.0,1617862.0,792054.0,2464854.0
2011_GEORGIA,GEORGIA,2011,45353.0,133372.0,128827.0,126785.0,98625.0,1032525.0,473766.0,1551644.0
2011_HAWAII,HAWAII,2011,1492.0,16827.0,14353.0,12783.0,11084.0,112565.0,51598.0,165655.0
2011_IDAHO,IDAHO,2011,1338.0,21901.0,21835.0,21172.0,19423.0,174825.0,81809.0,257972.0
2011_ILLINOIS,ILLINOIS,2011,80723.0,145489.0,151870.0,153828.0,145047.0,1226944.0,629941.0,1937608.0
2011_INDIANA,INDIANA,2011,9540.0,78166.0,78627.0,79586.0,74071.0,636899.0,316160.0,962599.0
2011_IOWA,IOWA,2011,26930.0,40187.0,34951.0,35498.0,37069.0,283035.0,145718.0,455683.0
2011_KANSAS,KANSAS,2011,18110.0,37557.0,35608.0,35291.0,32478.0,287355.0,137455.0,442920.0
2011_KENTUCKY,KENTUCKY,2011,28107.0,52325.0,49894.0,50043.0,43928.0,407678.0,193392.0,629177.0
2011_LOUISIANA,LOUISIANA,2011,29422.0,56037.0,58304.0,52289.0,39088.0,433343.0,184588.0,647353.0
2011_MAINE,MAINE,2011,5048.0,13644.0,13533.0,14584.0,14887.0,111354.0,58923.0,175325.0
2011_MARYLAND,MARYLAND,2011,28850.0,64727.0,63118.0,61917.0,60289.0,500639.0,259870.0,789359.0
2011_MASSACHUSETTS,MASSACHUSETTS,2011,28116.0,67956.0,70404.0,72758.0,67460.0,569243.0,287055.0,884414.0
2011_MICHIGAN,MICHIGAN,2011,37020.0,107852.0,112465.0,118628.0,120498.0,920586.0,500042.0,1457648.0
2011_MINNESOTA,MINNESOTA,2011,14568.0,64133.0,60917.0,61574.0,71583.0,496843.0,264194.0,775605.0
2011_MISSISSIPPI,MISSISSIPPI,2011,3842.0,41048.0,37715.0,36071.0,29115.0,303072.0,134158.0,441072.0
2011_MISSOURI,MISSOURI,2011,29931.0,69864.0,67274.0,68413.0,64475.0,545581.0,271208.0,846720.0
2011_MONTANA,MONTANA,2011,1475.0,11697.0,10739.0,10773.0,10208.0,86553.0,42624.0,130652.0
2011_NEBRASKA,NEBRASKA,2011,12907.0,23795.0,22279.0,21115.0,22332.0,176802.0,87792.0,277501.0
2011_NEVADA,NEVADA,2011,4408.0,33502.0,33608.0,33745.0,30322.0,270807.0,130252.0,405467.0
2011_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2011,3228.0,11915.0,14190.0,15164.0,14911.0,114489.0,62268.0,179985.0
2011_NEW_JERSEY,NEW_JERSEY,2011,36581.0,90955.0,96459.0,98968.0,94059.0,783107.0,394133.0,1213821.0
2011_NEW_MEXICO,NEW_MEXICO,2011,7652.0,26954.0,25703.0,24436.0,20671.0,204875.0,97744.0,310271.0
2011_NEW_YORK,NEW_YORK,2011,49569.0,197458.0,196082.0,201190.0,190732.0,1595807.0,831712.0,2477088.0
2011_NORTH_CAROLINA,NORTH_CAROLINA,2011,33603.0,117944.0,116325.0,113238.0,94017.0,922516.0,433801.0,1389920.0
2011_NORTH_DAKOTA,NORTH_DAKOTA,2011,1706.0,8236.0,7028.0,7436.0,7348.0,57946.0,29758.0,89410.0
2011_OHIO,OHIO,2011,29015.0,131323.0,130406.0,134219.0,117866.0,1056888.0,522804.0,1608707.0
2011_OKLAHOMA,OKLAHOMA,2011,42145.0,53053.0,48690.0,47321.0,39447.0,393563.0,175383.0,611091.0
2011_OREGON,OREGON,2011,7262.0,41478.0,42072.0,43653.0,45898.0,342570.0,176898.0,526730.0
2011_PENNSYLVANIA,PENNSYLVANIA,2011,12887.0,128804.0,129845.0,135598.0,138265.0,1061733.0,565203.0,1639823.0
2011_RHODE_ISLAND,RHODE_ISLAND,2011,1979.0,10164.0,10827.0,11146.0,10558.0,85516.0,45195.0,132690.0
2011_SOUTH_CAROLINA,SOUTH_CAROLINA,2011,23551.0,56065.0,54157.0,54243.0,44684.0,439773.0,207797.0,671121.0
2011_SOUTH_DAKOTA,SOUTH_DAKOTA,2011,2996.0,11375.0,9364.0,9139.0,8662.0,76158.0,37487.0,116641.0
2011_TENNESSEE,TENNESSEE,2011,27982.0,79803.0,75146.0,73725.0,67637.0,604964.0,286944.0,919890.0
2011_TEXAS,TEXAS,2011,249524.0,379446.0,375756.0,360279.0,298637.0,3007882.0,1363618.0,4621024.0
2011_UTAH,UTAH,2011,11972.0,48953.0,46758.0,43971.0,39693.0,373611.0,164296.0,549879.0
2011_VERMONT,VERMONT,2011,5559.0,6062.0,6158.0,6646.0,6930.0,50525.0,27762.0,83846.0
2011_VIRGINIA,VIRGINIA,2011,31805.0,95574.0,93770.0,93361.0,89324.0,753846.0,376658.0,1162309.0
2011_WASHINGTON,WASHINGTON,2011,12268.0,78014.0,77051.0,78891.0,84089.0,627902.0,327269.0,967439.0
2011_WEST_VIRGINIA,WEST_VIRGINIA,2011,15280.0,21172.0,20748.0,20778.0,18498.0,165613.0,80805.0,261698.0
2011_WISCONSIN,WISCONSIN,2011,54438.0,60875.0,60094.0,61413.0,68392.0,487497.0,268295.0,810230.0
2011_WYOMING,WYOMING,2011,518.0,7873.0,6790.0,6796.0,6178.0,55666.0,26042.0,82226.0
2011_BI,BI,2011,,,,,,,,
2011_AMERICAN_SAMOA,AMERICAN_SAMOA,2011,,,,,,,,
2011_DD,DD,2011,,,,,,,,
2011_GUAM,GUAM,2011,13.0,2216.0,2334.0,2472.0,1561.0,18994.0,10020.0,29027.0
2011_NORTHERN_MARIANA_ISLANDS,NORTHERN_MARIANA_ISLANDS,2011,462.0,608.0,814.0,841.0,654.0,6589.0,3308.0,10359.0
2011_PUERTO_RICO,PUERTO_RICO,2011,1060.0,29287.0,33638.0,36488.0,28278.0,278581.0,128816.0,408457.0
2011_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2011,,1114.0,1251.0,1126.0,1118.0,9462.0,5135.0,
2002_ALABAMA,ALABAMA,2002,9715.0,55499.0,58690.0,57576.0,45521.0,467993.0,206159.0,683867.0
2002_ALASKA,ALASKA,2002,1391.0,10069.0,10084.0,10840.0,8810.0,82920.0,39984.0,124295.0
2002_ARIZONA,ARIZONA,2002,7533.0,71357.0,71139.0,69841.0,60820.0,576817.0,276984.0,861334.0
2002_ARKANSAS,ARKANSAS,2002,1938.0,35283.0,33835.0,36102.0,29277.0,280571.0,131716.0,414225.0
2002_CALIFORNIA,CALIFORNIA,2002,109264.0,456940.0,491510.0,473553.0,385181.0,3917027.0,1807054.0,5833345.0
2002_COLORADO,COLORADO,2002,20368.0,53872.0,57318.0,57664.0,46790.0,460225.0,217397.0,697990.0
2002_CONNECTICUT,CONNECTICUT,2002,11150.0,41224.0,44021.0,44422.0,36059.0,353624.0,164025.0,528799.0
2002_DELAWARE,DELAWARE,2002,665.0,7761.0,9007.0,9961.0,7178.0,73795.0,34121.0,108581.0
2002_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2002,4703.0,5475.0,6078.0,4605.0,3008.0,45011.0,15374.0,65088.0
2002_FLORIDA,FLORIDA,2002,51222.0,183270.0,197625.0,201159.0,137939.0,1574787.0,730650.0,2356659.0
2002_GEORGIA,GEORGIA,2002,34745.0,114772.0,118053.0,116150.0,78455.0,939044.0,407451.0,1381240.0
2002_HAWAII,HAWAII,2002,1031.0,13377.0,14653.0,13875.0,10401.0,116402.0,52922.0,170355.0
2002_IDAHO,IDAHO,2002,2517.0,17965.0,18849.0,19647.0,17484.0,152767.0,75355.0,230639.0
2002_ILLINOIS,ILLINOIS,2002,60524.0,148274.0,157570.0,156451.0,135937.0,1277009.0,595349.0,1932882.0
2002_INDIANA,INDIANA,2002,5407.0,71570.0,78909.0,79338.0,64156.0,635542.0,288607.0,929556.0
2002_IOWA,IOWA,2002,5949.0,34090.0,34803.0,37281.0,36728.0,281686.0,152147.0,439782.0
2002_KANSAS,KANSAS,2002,2259.0,29910.0,34146.0,35972.0,33829.0,278400.0,144334.0,424993.0
2002_KENTUCKY,KENTUCKY,2002,31888.0,46666.0,48636.0,48934.0,38902.0,394286.0,182479.0,608653.0
2002_LOUISIANA,LOUISIANA,2002,21858.0,55020.0,60269.0,60930.0,42385.0,458197.0,192902.0,672957.0
2002_MAINE,MAINE,2002,1525.0,13731.0,15194.0,17131.0,13998.0,124742.0,61873.0,188140.0
2002_MARYLAND,MARYLAND,2002,20569.0,56577.0,65824.0,67984.0,54764.0,530603.0,253506.0,804678.0
2002_MASSACHUSETTS,MASSACHUSETTS,2002,22803.0,69324.0,75165.0,77903.0,60916.0,608923.0,281939.0,913665.0
2002_MICHIGAN,MICHIGAN,2002,24751.0,130891.0,131504.0,135649.0,110713.0,1065655.0,517152.0,1607558.0
2002_MINNESOTA,MINNESOTA,2002,10037.0,58757.0,61634.0,66999.0,72299.0,498907.0,279190.0,788134.0
2002_MISSISSIPPI,MISSISSIPPI,2002,1975.0,36845.0,39615.0,37282.0,26029.0,312950.0,126932.0,441857.0
2002_MISSOURI,MISSOURI,2002,10668.0,64750.0,69697.0,71670.0,60920.0,557819.0,271262.0,839749.0
2002_MONTANA,MONTANA,2002,665.0,9899.0,10931.0,12218.0,11433.0,90397.0,48727.0,139789.0
2002_NEBRASKA,NEBRASKA,2002,5491.0,20440.0,20874.0,21943.0,21932.0,169182.0,90289.0,264962.0
2002_NEVADA,NEVADA,2002,2480.0,27287.0,29953.0,29242.0,18032.0,240480.0,98538.0,341498.0
2002_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2002,1923.0,9757.0,15939.0,17421.0,14280.0,131382.0,63988.0,197293.0
2002_NEW_JERSEY,NEW_JERSEY,2002,21590.0,91189.0,101577.0,101559.0,82008.0,812176.0,369109.0,1202875.0
2002_NEW_MEXICO,NEW_MEXICO,2002,3529.0,22638.0,24995.0,25630.0,19002.0,198330.0,95737.0,297596.0
2002_NEW_YORK,NEW_YORK,2002,41752.0,189198.0,212414.0,215632.0,158474.0,1712691.0,802393.0,2556836.0
2002_NORTH_CAROLINA,NORTH_CAROLINA,2002,10310.0,104843.0,103726.0,106126.0,73450.0,848814.0,371987.0,1231111.0
2002_NORTH_DAKOTA,NORTH_DAKOTA,2002,773.0,7013.0,7567.0,8374.0,8665.0,61303.0,35136.0,97212.0
2002_OHIO,OHIO,2002,24990.0,130996.0,141120.0,144024.0,125057.0,1124317.0,554490.0,1703797.0
2002_OKLAHOMA,OKLAHOMA,2002,28120.0,45050.0,45662.0,46805.0,38443.0,373025.0,174356.0,575501.0
2002_OREGON,OREGON,2002,429.0,38204.0,41704.0,44156.0,39799.0,341611.0,171361.0,513401.0
2002_PENNSYLVANIA,PENNSYLVANIA,2002,2684.0,116332.0,138365.0,147829.0,126894.0,1119161.0,571910.0,1693755.0
2002_RHODE_ISLAND,RHODE_ISLAND,2002,1209.0,10689.0,12407.0,12805.0,9856.0,100646.0,46661.0,148516.0
2002_SOUTH_CAROLINA,SOUTH_CAROLINA,2002,20064.0,49318.0,54242.0,56201.0,37515.0,431045.0,193962.0,645071.0
2002_SOUTH_DAKOTA,SOUTH_DAKOTA,2002,2255.0,11121.0,9519.0,10051.0,9768.0,76074.0,40598.0,118927.0
2002_TENNESSEE,TENNESSEE,2002,15952.0,70151.0,71300.0,70650.0,53273.0,571785.0,254271.0,842008.0
2002_TEXAS,TEXAS,2002,183740.0,315290.0,321612.0,316800.0,238882.0,2580635.0,1180158.0,3944533.0
2002_UTAH,UTAH,2002,7865.0,37872.0,35481.0,35547.0,34790.0,290141.0,141839.0,439845.0
2002_VERMONT,VERMONT,2002,2800.0,6342.0,7179.0,8077.0,7398.0,58892.0,31807.0,93499.0
2002_VIRGINIA,VIRGINIA,2002,14507.0,83270.0,91186.0,92641.0,75944.0,732676.0,345720.0,1092903.0
2002_WASHINGTON,WASHINGTON,2002,9802.0,69467.0,77053.0,79857.0,72354.0,617922.0,317607.0,945331.0
2002_WEST_VIRGINIA,WEST_VIRGINIA,2002,7734.0,20437.0,21041.0,21943.0,18416.0,171613.0,82281.0,261628.0
2002_WISCONSIN,WISCONSIN,2002,26092.0,57670.0,62436.0,67751.0,68714.0,507941.0,289528.0,823561.0
2002_WYOMING,WYOMING,2002,1668.0,6153.0,6406.0,6994.0,6631.0,52105.0,28190.0,81963.0
2002_BUREAU_OF_INDIAN_AFFAIRS,BUREAU_OF_INDIAN_AFFAIRS,2002,,4192.0,3812.0,3803.0,2092.0,30200.0,11734.0,
2002_DOD_OVERSEAS,DOD_OVERSEAS,2002,2187.0,6531.0,6302.0,5215.0,2819.0,49496.0,14675.0,66358.0
2002_DOD_DOMESTIC,DOD_DOMESTIC,2002,2811.0,3725.0,2970.0,1554.0,601.0,21667.0,3356.0,27834.0
2002_AMERICAN_SAMOA,AMERICAN_SAMOA,2002,1521.0,989.0,1319.0,1104.0,859.0,9328.0,4087.0,14936.0
2002_GUAM,GUAM,2002,,,,,,,,
2002_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2002,606.0,662.0,977.0,816.0,461.0,7020.0,2872.0,10498.0
2002_PUERTO_RICO,PUERTO_RICO,2002,347.0,39941.0,47342.0,47533.0,33062.0,375774.0,160894.0,537015.0
2002_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2002,,1068.0,1585.0,1296.0,1238.0,11370.0,5400.0,
2006_ALABAMA,ALABAMA,2006,3872.0,58209.0,56720.0,59573.0,44471.0,466583.0,214968.0,685423.0
2006_ALASKA,ALASKA,2006,1832.0,9795.0,9589.0,10155.0,10039.0,78540.0,42441.0,122813.0
2006_ARIZONA,ARIZONA,2006,14905.0,85388.0,81388.0,80769.0,71388.0,659167.0,308576.0,982648.0
2006_ARKANSAS,ARKANSAS,2006,10895.0,38058.0,35581.0,36026.0,29617.0,287207.0,139689.0,437791.0
2006_CALIFORNIA,CALIFORNIA,2006,119824.0,454605.0,470542.0,491871.0,443253.0,3830950.0,1993972.0,5944746.0
2006_COLORADO,COLORADO,2006,24554.0,60922.0,57877.0,59497.0,53922.0,473565.0,234985.0,733104.0
2006_CONNECTICUT,CONNECTICUT,2006,13577.0,40834.0,42107.0,44609.0,40027.0,343652.0,177037.0,534266.0
2006_DELAWARE,DELAWARE,2006,662.0,8604.0,8982.0,10262.0,7482.0,75730.0,37258.0,113650.0
2006_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2006,5800.0,5323.0,4577.0,4826.0,3367.0,38337.0,18313.0,62450.0
2006_FLORIDA,FLORIDA,2006,46117.0,202063.0,199686.0,207213.0,162952.0,1618382.0,804951.0,2469450.0
2006_GEORGIA,GEORGIA,2006,39318.0,130453.0,121155.0,126903.0,90402.0,996737.0,462649.0,1498704.0
2006_HAWAII,HAWAII,2006,1486.0,13953.0,13687.0,13512.0,10675.0,110480.0,54636.0,166602.0
2006_IDAHO,IDAHO,2006,2787.0,20922.0,19989.0,20540.0,18322.0,163296.0,80375.0,246458.0
2006_ILLINOIS,ILLINOIS,2006,75275.0,147440.0,153480.0,159038.0,143366.0,1254964.0,640597.0,1970836.0
2006_INDIANA,INDIANA,2006,10148.0,79145.0,78177.0,82067.0,69654.0,640815.0,315832.0,966795.0
2006_IOWA,IOWA,2006,8255.0,37592.0,34245.0,37031.0,38448.0,280371.0,156904.0,445530.0
2006_KANSAS,KANSAS,2006,14074.0,35392.0,33101.0,34810.0,32471.0,273740.0,142086.0,429900.0
2006_KENTUCKY,KENTUCKY,2006,36518.0,50639.0,47975.0,50323.0,40267.0,396829.0,194672.0,628019.0
2006_LOUISIANA,LOUISIANA,2006,24022.0,53804.0,51624.0,50694.0,38582.0,414290.0,183735.0,622047.0
2006_MAINE,MAINE,2006,2323.0,14001.0,14192.0,15782.0,14829.0,116014.0,61648.0,179985.0
2006_MARYLAND,MARYLAND,2006,25674.0,56133.0,61045.0,66332.0,60656.0,497258.0,272575.0,795507.0
